"A_Midsummer_Nights_Dream" "fallushr" "shakespeare-alls-11" "shakespeare-as-12" "shakespeare-comedy-7" "shakespeare-loves-8" "shakespeare-merchant-5" "shakespeare-merry-15" "shakespeare-midsummer-16" "shakespeare-much-3"
"sugar" 0 0 0 0.00434839326868722 0 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0
"suited" 0 0 0.00407016972607758 0 0 0 0.00894654439722657 0 0 0.00441988950276243
"summer^s" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"sung" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"sunny" 0.00585000585000585 0 0 0 0.00613722842764208 0 0.00447327219861329 0 0.00580349370320933 0
"supposition" 0 0 0.00407016972607758 0 0.00613722842764208 0 0.00447327219861329 0 0 0.00441988950276243
"syracusa" 0 0 0 0 0.0245489137105683 0 0 0 0 0
"tapster" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0.00839665813006423 0 0
"tend" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"tents" 0 0 0.00407016972607758 0 0 0.00868055555555556 0.00447327219861329 0 0 0
"testimony" 0 0 0.00407016972607758 0.00434839326868722 0 0.00434027777777778 0 0 0 0.00441988950276243
"th" 0 0 0.00814033945215516 0 0 0.00434027777777778 0 0.00419832906503212 0 0
"theirs" 0.00585000585000585 0 0 0 0 0.00868055555555556 0 0 0.00580349370320933 0
"thereupon" 0 0 0 0 0.0122744568552842 0.00434027777777778 0 0 0 0.00441988950276243
"thinkest" 0 0 0 0 0 0 0 0.00839665813006423 0 0.00883977900552486
"thisbe^s" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"thisne" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"thorn-bush" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"throws" 0.00585000585000585 0 0 0 0 0.00434027777777778 0.00447327219861329 0 0.00580349370320933 0
"thrust" 0 0 0.00407016972607758 0 0 0.00434027777777778 0.00447327219861329 0 0 0.00441988950276243
"thunder" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0.00419832906503212 0.00580349370320933 0
"tidings" 0 0 0.00407016972607758 0.00869678653737444 0 0 0 0.00419832906503212 0 0
"tokens" 0 0 0.00814033945215516 0 0 0.00868055555555556 0 0 0 0
"tom" 0.00585000585000585 0 0.00407016972607758 0 0 0.00434027777777778 0 0 0.00580349370320933 0
"tonight" 0 0 0 0 0 0.00868055555555556 0.00447327219861329 0.00419832906503212 0 0
"toothache" 0 0 0 0 0 0 0 0 0 0.0176795580110497
"torn" 0.00585000585000585 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0.00580349370320933 0
"touch^d" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0 0.00447327219861329 0 0 0
"transgression" 0 0 0 0 0 0.00434027777777778 0 0 0 0.0132596685082873
"trib" 0 0 0 0 0 0 0 0.0167933162601285 0 0
"tribe" 0 0 0 0 0 0 0.0178930887944531 0 0 0
"triumph" 0.00585000585000585 0 0 0 0 0.00868055555555556 0 0 0.00580349370320933 0
"truant" 0 0 0 0 0.00613722842764208 0.00434027777777778 0 0.00419832906503212 0 0.00441988950276243
"trumpet" 0 0 0 0 0 0.00434027777777778 0.00894654439722657 0 0 0.00441988950276243
"tuneable" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"turk" 0 0 0.00407016972607758 0.00434839326868722 0 0 0 0.00419832906503212 0 0.00441988950276243
"turtles" 0 0 0 0 0 0.00868055555555556 0 0.00839665813006423 0 0
"twould" 0 0 0.0122105091782327 0 0.00613722842764208 0 0 0 0 0
"ugly" 0.00585000585000585 0 0 0.00434839326868722 0 0 0.00447327219861329 0 0.00580349370320933 0
"un" 0 0.0137873983179374 0 0 0 0 0 0.0125949871950964 0 0
"unclean" 0 0 0.00814033945215516 0.00434839326868722 0 0 0 0.00419832906503212 0 0
"understanding" 0 0 0 0.00869678653737444 0 0.00868055555555556 0 0 0 0
"undistinguishable" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"uplifted" 0 0.0551495932717496 0 0 0 0 0 0 0 0
"urged" 0.00585000585000585 0 0 0.00869678653737444 0 0 0 0 0.00580349370320933 0
"uses" 0 0 0.00814033945215516 0.00869678653737444 0 0 0 0 0 0
"usurping" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.00434027777777778 0 0 0 0
"utterly" 0 0.0413621949538122 0 0 0 0 0 0.00419832906503212 0 0
"valley" 0.00585000585000585 0.0275747966358748 0 0 0 0 0 0 0.00580349370320933 0
"vantage" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0.00419832906503212 0.00580349370320933 0
"varied" 0 0.0137873983179374 0 0 0 0.0130208333333333 0 0 0 0
"venison" 0 0 0 0.00434839326868722 0 0 0 0.0125949871950964 0 0
"ventures" 0 0 0 0 0 0 0.0178930887944531 0 0 0
"ver" 0 0.0137873983179374 0 0 0 0.00868055555555556 0 0.00419832906503212 0 0
"vicar" 0 0 0 0.00869678653737444 0 0 0 0.00839665813006423 0 0
"vice" 0 0 0 0 0.00613722842764208 0.00434027777777778 0.00447327219861329 0 0 0.00441988950276243
"victory" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0 0.00883977900552486
"violent" 0 0.0275747966358748 0.00407016972607758 0 0 0 0 0.00419832906503212 0 0
"virgins" 0 0 0.0122105091782327 0 0 0 0.00447327219861329 0 0 0
"visions" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"visited" 0.00585000585000585 0 0 0 0 0.00434027777777778 0.00447327219861329 0 0.00580349370320933 0
"voices" 0.00585000585000585 0.0137873983179374 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"votaress" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"vow^d" 0 0 0.00407016972607758 0 0 0.0130208333333333 0 0 0 0
"wakes" 0.00585000585000585 0 0 0 0 0.00434027777777778 0.00447327219861329 0 0.00580349370320933 0
"wall^s" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"wanderer" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"wanting" 0.00585000585000585 0 0 0.00434839326868722 0.00613722842764208 0 0 0 0.00580349370320933 0
"warbling" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"warm" 0 0 0 0 0.0122744568552842 0 0.00447327219861329 0 0 0.00441988950276243
"wart" 0 0 0 0 0.00613722842764208 0 0 0.0125949871950964 0 0
"weaker" 0 0 0 0.00869678653737444 0 0.00434027777777778 0.00447327219861329 0 0 0
"weed" 0.00585000585000585 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0.00580349370320933 0
"wheresoe" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"whipping" 0 0 0.0122105091782327 0 0 0.00434027777777778 0 0 0 0
"whit" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0.00419832906503212 0.00580349370320933 0
"whoever" 0 0 0.0122105091782327 0 0.00613722842764208 0 0 0 0 0
"wholesome" 0 0 0 0.00434839326868722 0.00613722842764208 0.00434027777777778 0 0.00419832906503212 0 0
"wildest" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"wildly" 0 0.0275747966358748 0 0 0.00613722842764208 0 0 0.00419832906503212 0 0
"wing" 0 0 0.00814033945215516 0 0 0 0 0.00419832906503212 0 0.00441988950276243
"wished" 0 0 0.00407016972607758 0 0.00613722842764208 0 0 0.00419832906503212 0 0.00441988950276243
"withering" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"witty" 0 0 0.00407016972607758 0 0.00613722842764208 0.00434027777777778 0 0 0 0.00441988950276243
"wonted" 0.0117000117000117 0 0 0 0 0 0 0 0.0116069874064187 0
"woo^d" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0.00419832906503212 0.00580349370320933 0
"wooers" 0 0 0 0 0 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0.00441988950276243
"wooes" 0 0 0.00407016972607758 0 0 0 0 0.00419832906503212 0 0.00883977900552486
"working" 0 0 0 0.00434839326868722 0 0.00868055555555556 0 0 0 0.00441988950276243
"wounded" 0 0 0 0.0130451798060617 0 0 0 0 0 0.00441988950276243
"wounds" 0 0 0 0.00434839326868722 0 0.00434027777777778 0.00447327219861329 0 0 0.00441988950276243
"wreck" 0 0 0.00407016972607758 0 0.0122744568552842 0 0.00447327219861329 0 0 0
"abuse" 0 0 0.00407016972607758 0 0 0 0 0.00839665813006423 0 0
"accordingly" 0 0.0137873983179374 0.00407016972607758 0 0 0 0 0 0 0.00441988950276243
"acorn" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"added" 0 0.0275747966358748 0 0 0 0.00434027777777778 0 0 0 0
"addition" 0 0 0.00407016972607758 0 0.00613722842764208 0 0 0 0 0.00441988950276243
"admittance" 0 0 0 0 0 0.00434027777777778 0 0.00839665813006423 0 0
"adverse" 0 0 0.00407016972607758 0 0.00613722842764208 0 0 0 0 0.00441988950276243
"adversity" 0 0 0 0.00434839326868722 0.0122744568552842 0 0 0 0 0
"affects" 0 0 0 0 0 0.00434027777777778 0 0.00839665813006423 0 0
"aggravate" 0.00585000585000585 0 0 0 0 0 0 0.00419832906503212 0.00580349370320933 0
"agitated" 0 0.0413621949538122 0 0 0 0 0 0 0 0
"alexander" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"allons" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"allowed" 0 0.0137873983179374 0 0 0 0.00434027777777778 0 0.00419832906503212 0 0
"almanac" 0.00585000585000585 0 0 0 0.00613722842764208 0 0 0 0.00580349370320933 0
"almighty" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"amongst" 0 0 0.00407016972607758 0.00869678653737444 0 0 0 0 0 0
"ample" 0 0 0.00814033945215516 0 0.00613722842764208 0 0 0 0 0
"animal" 0 0.0137873983179374 0 0.00434839326868722 0 0.00434027777777778 0 0 0 0
"antiquity" 0 0.0137873983179374 0.00407016972607758 0.00434839326868722 0 0 0 0 0 0
"apes" 0 0 0 0 0 0 0 0 0 0.0132596685082873
"apollo" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0 0.00580349370320933 0
"apology" 0 0 0.00407016972607758 0 0 0.00868055555555556 0 0 0 0
"appetite" 0 0 0 0 0 0 0.00447327219861329 0.00419832906503212 0 0.00441988950276243
"apprehended" 0 0 0 0 0.00613722842764208 0.00434027777777778 0 0.00419832906503212 0 0
"apprehension" 0.00585000585000585 0 0 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"approaching" 0 0.0137873983179374 0 0 0 0 0.00447327219861329 0 0 0.00441988950276243
"approve" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0 0.00580349370320933 0
"april" 0 0 0 0.00434839326868722 0 0 0.00447327219861329 0.00419832906503212 0 0
"archway" 0 0.0413621949538122 0 0 0 0 0 0 0 0
"aright" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0 0.00580349370320933 0
"armipotent" 0 0 0.00407016972607758 0 0 0.00868055555555556 0 0 0 0
"arose" 0 0.0275747966358748 0 0 0.00613722842764208 0 0 0 0 0
"arrangement" 0 0.0413621949538122 0 0 0 0 0 0 0 0
"arrival" 0 0.0275747966358748 0 0 0.00613722842764208 0 0 0 0 0
"arrived" 0 0.0137873983179374 0.00407016972607758 0 0.00613722842764208 0 0 0 0 0
"article" 0 0 0 0 0 0.00868055555555556 0 0.00419832906503212 0 0
"arts" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"ask^d" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0 0 0 0 0
"athwart" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0 0.00441988950276243
"attach" 0 0 0 0 0.0122744568552842 0.00434027777777778 0 0 0 0
"attain" 0 0 0.00407016972607758 0 0 0 0.00447327219861329 0.00419832906503212 0 0
"attorney" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0 0 0 0 0
"audacious" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0 0.00580349370320933 0
"avaunt" 0 0 0 0 0.00613722842764208 0.00434027777777778 0 0.00419832906503212 0 0
"avouch" 0.00585000585000585 0 0 0 0 0 0 0.00419832906503212 0.00580349370320933 0
"b" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"babes" 0 0 0.00814033945215516 0 0.00613722842764208 0 0 0 0 0
"bade" 0 0 0.00814033945215516 0 0 0 0 0.00419832906503212 0 0
"baggage" 0 0 0 0.00434839326868722 0.00613722842764208 0 0 0.00419832906503212 0 0
"barbarous" 0 0 0 0 0 0.00868055555555556 0.00447327219861329 0 0 0
"barely" 0 0.0137873983179374 0.00407016972607758 0 0 0 0.00447327219861329 0 0 0
"barks" 0 0 0 0.0130451798060617 0 0 0 0 0 0
"bed-time" 0.00585000585000585 0 0 0 0.00613722842764208 0 0 0 0.00580349370320933 0
"bedfellow" 0 0 0 0 0 0 0.00447327219861329 0 0 0.00883977900552486
"begone" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"beheld" 0 0.0137873983179374 0 0 0 0 0.00447327219861329 0.00419832906503212 0 0
"beholding" 0 0 0 0.00434839326868722 0 0 0.00447327219861329 0.00419832906503212 0 0
"belief" 0 0.0137873983179374 0 0.00434839326868722 0 0 0 0.00419832906503212 0 0
"belongs" 0 0 0.00407016972607758 0 0 0.00434027777777778 0 0 0 0.00441988950276243
"beneath" 0 0.0137873983179374 0.00407016972607758 0 0 0 0.00447327219861329 0 0 0
"benedick^s" 0 0 0 0 0 0 0 0 0 0.0132596685082873
"benefit" 0 0 0 0 0.0122744568552842 0 0 0.00419832906503212 0 0
"benefits" 0 0 0 0.0130451798060617 0 0 0 0 0 0
"bespeak" 0 0 0 0 0.0122744568552842 0 0.00447327219861329 0 0 0
"bestow^d" 0 0 0 0 0.00613722842764208 0 0.00894654439722657 0 0 0
"bestows" 0 0 0 0.00434839326868722 0.00613722842764208 0 0.00447327219861329 0 0 0
"betray^d" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"bide" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0 0.00580349370320933 0
"blamed" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"blank" 0 0 0 0.00434839326868722 0 0 0 0.00419832906503212 0 0.00441988950276243
"bleak" 0 0.0137873983179374 0.00407016972607758 0.00434839326868722 0 0 0 0 0 0
"bleat" 0 0 0 0 0 0.00434027777777778 0.00447327219861329 0 0 0.00441988950276243
"blushing" 0 0 0 0 0 0.00868055555555556 0 0 0 0.00441988950276243
"boarded" 0 0 0.00407016972607758 0 0 0 0 0.00419832906503212 0 0.00441988950276243
"bob" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"bondage" 0 0 0.00814033945215516 0.00434839326868722 0 0 0 0 0 0
"bondman" 0 0 0 0 0.0184116852829262 0 0 0 0 0
"bonds" 0 0 0 0 0.0122744568552842 0 0.00447327219861329 0 0 0
"borrowed" 0 0 0 0 0 0 0.00447327219861329 0.00839665813006423 0 0
"boskos" 0 0 0.0122105091782327 0 0 0 0 0 0 0
"boughs" 0 0 0 0.0130451798060617 0 0 0 0 0 0
"bounty" 0 0 0.00407016972607758 0 0 0 0.00447327219861329 0.00419832906503212 0 0
"brands" 0.00585000585000585 0 0 0 0.00613722842764208 0 0 0 0.00580349370320933 0
"brass" 0 0.0275747966358748 0 0 0 0.00434027777777778 0 0 0 0
"breach" 0 0 0.00407016972607758 0 0.00613722842764208 0.00434027777777778 0 0 0 0
"breaths" 0 0 0 0.00869678653737444 0 0.00434027777777778 0 0 0 0
"breeds" 0 0 0.00814033945215516 0 0 0 0 0 0 0.00441988950276243
"brooch" 0 0 0.00407016972607758 0 0 0.00868055555555556 0 0 0 0
"browner" 0 0 0 0.00869678653737444 0 0 0 0 0 0.00441988950276243
"budge" 0 0 0 0 0 0 0.0134198165958399 0 0 0
"budget" 0 0 0 0 0 0 0 0.0125949871950964 0 0
"build" 0 0 0.00407016972607758 0 0 0 0 0.00419832906503212 0 0.00441988950276243
"burns" 0 0 0.00407016972607758 0 0.00613722842764208 0.00434027777777778 0 0 0 0
"bushes" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"businesses" 0 0 0.0122105091782327 0 0 0 0 0 0 0
"calling" 0 0 0 0.00869678653737444 0 0 0 0 0 0.00441988950276243
"camest" 0 0 0.00407016972607758 0 0.0122744568552842 0 0 0 0 0
"candles" 0 0 0 0 0 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0
"carcass" 0.00585000585000585 0.0137873983179374 0 0 0 0 0 0 0.00580349370320933 0
"career" 0 0 0 0 0 0.00434027777777778 0 0 0 0.00883977900552486
"carol" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"carry^t" 0 0 0 0 0 0 0 0.0125949871950964 0 0
"carthage" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0 0.00580349370320933 0
"catching" 0.00585000585000585 0 0 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"cattle" 0 0 0 0.00869678653737444 0 0 0 0.00419832906503212 0 0
"cave" 0 0 0 0.0130451798060617 0 0 0 0 0 0
"chair" 0 0.0275747966358748 0.00407016972607758 0 0 0 0 0 0 0
"chambers" 0 0 0 0 0 0 0 0.0125949871950964 0 0
"champion" 0 0.0275747966358748 0.00407016972607758 0 0 0 0 0 0 0
"changes" 0 0 0 0.00434839326868722 0 0 0 0 0 0.00883977900552486
"charitable" 0 0 0.00407016972607758 0 0.00613722842764208 0 0 0 0 0.00441988950276243
"charter" 0 0 0.00407016972607758 0.00434839326868722 0 0 0.00447327219861329 0 0 0
"chased" 0 0 0 0 0.00613722842764208 0 0.00447327219861329 0.00419832906503212 0 0
"cheque" 0 0 0.00407016972607758 0.00434839326868722 0 0.00434027777777778 0 0 0 0
"choke" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0 0.00441988950276243
"chosen" 0 0 0 0.00434839326868722 0 0 0.00447327219861329 0 0 0.00441988950276243
"choughs" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"churl" 0.00585000585000585 0 0 0 0.00613722842764208 0 0 0 0.00580349370320933 0
"circumference" 0.00585000585000585 0 0 0 0 0 0 0.00419832906503212 0.00580349370320933 0
"circumstance" 0 0 0 0.00434839326868722 0.00613722842764208 0 0.00447327219861329 0 0 0
"citizens" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0 0 0 0 0
"civet" 0 0 0 0.00869678653737444 0 0 0 0 0 0.00441988950276243
"clamorous" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
"clap" 0 0 0.00407016972607758 0.00434839326868722 0 0 0 0.00419832906503212 0 0
"climb" 0 0 0 0.00434839326868722 0 0.00868055555555556 0 0 0 0
"cloister" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"cloth" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0 0.00441988950276243
"coffer" 0 0 0 0 0 0 0.00447327219861329 0.00839665813006423 0 0
"combat" 0 0 0 0 0 0.00868055555555556 0 0.00419832906503212 0 0
"comely" 0 0 0 0.00434839326868722 0 0 0 0 0 0.00883977900552486
"commander" 0 0 0.00407016972607758 0 0 0.00868055555555556 0 0 0 0
"commands" 0 0 0.00407016972607758 0.00434839326868722 0 0 0.00447327219861329 0 0 0
"complaint" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"complete" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"complexions" 0 0 0 0.00434839326868722 0 0.00868055555555556 0 0 0 0
"compliment" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0 0.00441988950276243
"con" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"concerning" 0 0 0 0 0 0.00868055555555556 0 0.00419832906503212 0 0
"confessed" 0 0 0.00814033945215516 0 0 0 0 0.00419832906503212 0 0
"confidence" 0 0 0.00407016972607758 0 0 0 0 0.00419832906503212 0 0.00441988950276243
"confident" 0 0 0.00407016972607758 0 0 0.00434027777777778 0 0.00419832906503212 0 0
"conjoin^d" 0.00585000585000585 0 0 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"conjurer" 0 0 0 0 0.0184116852829262 0 0 0 0 0
"conn^d" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0 0.00580349370320933 0
"consecrate" 0.00585000585000585 0 0 0 0.00613722842764208 0 0 0 0.00580349370320933 0
"consents" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"consequence" 0 0 0.00407016972607758 0 0.00613722842764208 0 0.00447327219861329 0 0 0
"conspired" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0 0.00580349370320933 0
"constancy" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"constraint" 0 0 0.0122105091782327 0 0 0 0 0 0 0
"contain" 0 0 0 0 0 0.00434027777777778 0.00894654439722657 0 0 0
"contains" 0 0 0 0 0 0 0.0134198165958399 0 0 0
"continual" 0 0 0 0 0 0.00434027777777778 0 0.00839665813006423 0 0
"continue" 0 0 0.00814033945215516 0 0 0.00434027777777778 0 0 0 0
"conveyed" 0 0.0137873983179374 0 0 0 0 0 0.00839665813006423 0 0
"cooled" 0 0 0 0 0 0 0.00894654439722657 0.00419832906503212 0 0
"corner" 0 0 0 0 0 0.00434027777777778 0 0 0 0.00883977900552486
"corners" 0 0 0 0.00434839326868722 0 0 0.00894654439722657 0 0 0
"correction" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"counted" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"counterfeited" 0 0 0 0.0130451798060617 0 0 0 0 0 0
"cousins" 0 0 0 0.00434839326868722 0 0 0 0 0 0.00883977900552486
"cow" 0 0 0 0 0 0 0 0 0 0.0132596685082873
"cowardly" 0.00585000585000585 0 0 0 0 0 0 0.00419832906503212 0.00580349370320933 0
"cowards" 0 0 0 0.00434839326868722 0 0.00434027777777778 0.00447327219861329 0 0 0
"coy" 0.00585000585000585 0 0 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"cozen" 0 0 0.00814033945215516 0 0 0 0.00447327219861329 0 0 0
"cozenage" 0 0 0 0 0.00613722842764208 0 0 0.00839665813006423 0 0
"crab" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0 0.00580349370320933 0
"crack" 0 0 0 0 0 0.00868055555555556 0 0.00419832906503212 0 0
"cradle" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0 0.00580349370320933 0
"created" 0.00585000585000585 0 0.00407016972607758 0 0 0 0 0 0.00580349370320933 0
"creatures" 0 0 0.00814033945215516 0 0 0 0 0.00419832906503212 0 0
"crossed" 0 0 0 0 0 0.00868055555555556 0 0.00419832906503212 0 0
"curate" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"curtal" 0 0 0.00407016972607758 0 0.00613722842764208 0 0 0.00419832906503212 0 0
"cushion" 0.00585000585000585 0 0 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"customary" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0 0.00580349370320933 0
"cutting" 0 0 0.00407016972607758 0 0 0.00434027777777778 0.00447327219861329 0 0 0
"dame" 0.00585000585000585 0 0 0 0.00613722842764208 0 0 0 0.00580349370320933 0
"damn" 0 0 0.00407016972607758 0 0.00613722842764208 0 0.00447327219861329 0 0 0
"damnable" 0 0 0.00814033945215516 0.00434839326868722 0 0 0 0 0 0
"dancing" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0 0 0.00441988950276243
"daring" 0 0.0137873983179374 0.00407016972607758 0 0 0 0.00447327219861329 0 0 0
"daughter-in-law" 0 0 0.0122105091782327 0 0 0 0 0 0 0
"daughters" 0 0 0 0 0 0.00868055555555556 0 0.00419832906503212 0 0
"day^s" 0.00585000585000585 0 0 0 0.00613722842764208 0 0 0 0.00580349370320933 0
"deanery" 0 0 0 0 0 0 0 0.0125949871950964 0 0
"dearer" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0 0 0 0 0
"debts" 0 0 0 0 0 0 0.0134198165958399 0 0 0
"decay" 0 0.0137873983179374 0 0 0 0 0.00447327219861329 0.00419832906503212 0 0
"deceit" 0 0 0.00407016972607758 0 0.00613722842764208 0 0 0.00419832906503212 0 0
"decrees" 0 0 0.00407016972607758 0 0 0.00434027777777778 0.00447327219861329 0 0 0
"defect" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0 0.00580349370320933 0
"defy" 0 0 0 0 0.00613722842764208 0 0.00447327219861329 0.00419832906503212 0 0
"delicate" 0 0.0137873983179374 0.00407016972607758 0 0 0 0 0 0 0.00441988950276243
"deliverance" 0 0 0.00814033945215516 0 0 0 0.00447327219861329 0 0 0
"demands" 0 0 0.00407016972607758 0 0 0.00434027777777778 0 0.00419832906503212 0 0
"demeanour" 0 0.0413621949538122 0 0 0 0 0 0 0 0
"denial" 0 0 0.00407016972607758 0 0 0 0 0.00839665813006423 0 0
"departure" 0 0 0.00407016972607758 0.00434839326868722 0 0 0.00447327219861329 0 0 0
"depth" 0 0.0413621949538122 0 0 0 0 0 0 0 0
"deserts" 0 0 0 0 0 0.00434027777777778 0.00894654439722657 0 0 0
"deserving" 0 0 0.00407016972607758 0 0 0 0.00894654439722657 0 0 0
"deservings" 0 0 0.00407016972607758 0 0 0 0.00894654439722657 0 0 0
"designs" 0 0.0137873983179374 0.00407016972607758 0 0 0.00434027777777778 0 0 0 0
"desirest" 0.00585000585000585 0 0 0 0 0 0.00447327219861329 0 0.00580349370320933 0
"desk" 0 0 0 0 0.0184116852829262 0 0 0 0 0
"desolation" 0 0 0 0.00434839326868722 0 0.00868055555555556 0 0 0 0
"destinies" 0 0.0137873983179374 0 0.00434839326868722 0 0 0.00447327219861329 0 0 0
"detain" 0 0 0 0 0.00613722842764208 0 0.00447327219861329 0 0 0.00441988950276243
"detest" 0.00585000585000585 0 0 0 0 0 0 0.00419832906503212 0.00580349370320933 0
"devour" 0.00585000585000585 0 0 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"diable" 0 0 0 0 0 0 0 0.0125949871950964 0 0
"dialogue" 0 0 0.00407016972607758 0 0 0.00434027777777778 0 0 0 0.00441988950276243
"dictynna" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"digest" 0 0 0 0 0.00613722842764208 0.00434027777777778 0.00447327219861329 0 0 0
"disclosed" 0 0 0 0 0 0.0130208333333333 0 0 0 0
"discovery" 0 0 0.00407016972607758 0.00434839326868722 0 0 0.00447327219861329 0 0 0
"dishonest" 0 0 0 0.00434839326868722 0 0 0 0.00839665813006423 0 0
"dismay" 0 0 0 0 0 0 0.00894654439722657 0.00419832906503212 0 0
"disorder" 0 0.0413621949538122 0 0 0 0 0 0 0 0
"disordered" 0.00585000585000585 0.0137873983179374 0 0 0 0 0 0 0.00580349370320933 0
"disparage" 0.00585000585000585 0 0 0 0 0 0 0 0.00580349370320933 0.00441988950276243
"dispatched" 0 0 0.00407016972607758 0 0 0 0 0.00839665813006423 0 0
"dispense" 0 0 0 0 0.00613722842764208 0.00434027777777778 0 0.00419832906503212 0 0
"distemper" 0 0 0 0 0 0 0 0.0125949871950964 0 0
"distill^d" 0.00585000585000585 0 0 0.00434839326868722 0 0 0 0 0.00580349370320933 0
